Region,Energy_Source,Temperature_C,Wind_Speed_m_s,Solar_Radiation_kWh_m2,Rainfall_mm,Season,Efficiency_Ratio,Lagged_Production_MWh,Combined_Weather_Index,Energy_Class
North,Hydro,4.023612702,10.34892704,6.92073647,49.88746945,Winter,35.01789806,4857.543414,3.437698034,Low
South,Wind,17.1217546,8.608548206,2.062521138,22.5869738,Spring,192.48549,780.6636736,0.588854092,High
West,Hydro,-2.110597832,6.338931756,3.918593732,17.73642784,Spring,462.4423108,5542.200826,-9.236039542,Medium
North,Hydro,21.18871309,8.691919217,8.956747776,20.03520834,Spring,220.6399891,4229.926362,0.795389391,High
North,Solar,7.1047032,15.47759311,2.043163834,5.75730892,Winter,82.71252744,8789.719108,2.161801181,Medium
South,Wind,30.89015953,12.03846862,5.07805064,44.16368007,Spring,168.997366,2119.546576,0.536733573,High
South,Solar,8.966288152,17.8504658,4.192716612,20.74128278,Spring,175.6079668,8281.999634,2.211774542,High
North,Hydro,15.48490671,8.867600288,0.18124041,19.36372057,Winter,25.09001094,5621.118043,0.548916707,Low
South,Solar,-4.477075704,12.14179157,7.927581136,32.98451365,Monsoon,585.8904575,640.6420018,-5.771911347,High
South,Solar,-1.739890049,12.62615106,0.690459063,22.10167105,Summer,411.465858,9721.268483,-17.99809328,High
South,Solar,12.66221004,11.83394325,4.74255021,32.41167344,Spring,98.5386446,5174.890917,1.213309809,Medium
South,Solar,16.59724756,14.05267546,5.606782949,3.072314507,Summer,127.4167324,2979.680857,1.117189398,Medium
South,Hydro,22.00092467,4.748669367,6.284264566,40.68616719,Monsoon,252.4777504,4747.127736,0.479673495,High
West,Hydro,8.124816042,10.24727555,6.886316293,47.02519764,Monsoon,118.7635193,8592.792057,1.877691755,Medium
South,Wind,26.27418488,2.084496056,2.532723835,32.43826931,Spring,62.94788015,3118.540931,0.169289015,Medium
East,Solar,33.70550787,7.690226553,0.099787767,47.72829644,Winter,32.42236531,2007.496325,0.224460462,Low
North,Solar,30.0932945,9.753341372,7.234436624,7.571615718,Monsoon,63.40973455,1377.805345,0.546348602,Medium
West,Wind,-3.217152859,13.04448519,5.356565993,23.87080947,Summer,483.3493083,3048.808044,-8.299405748,High
West,Solar,16.62281263,19.01062105,8.361177032,30.0903367,Summer,105.9927165,7822.476062,1.553202583,Medium
South,Wind,-0.278141971,12.01302133,8.213883629,29.08683237,Summer,112.2771725,4769.101015,28.02061368,Medium
North,Hydro,5.892025714,14.87187832,8.433261678,20.07308895,Summer,57.79454644,2352.067877,3.381464459,Low
East,Wind,39.3998167,10.12532119,4.8509466,16.90422047,Monsoon,61.29039005,1745.231496,0.37070138,Medium
South,Solar,1.412299431,12.68208063,3.336283958,6.341201128,Spring,510.3045275,3394.021817,6.640288674,High
North,Wind,17.44996691,1.418644323,7.915582026,19.58712253,Spring,125.82566,9405.251292,0.505921035,Medium
South,Hydro,22.81700804,5.087831617,4.51294113,8.133040755,Summer,295.7236572,3495.964455,0.403105744,High
South,Solar,26.61092367,7.237061864,1.834421964,36.71828382,Spring,133.6821067,9882.428352,0.328546916,Medium
South,Hydro,20.18419076,9.4498671,8.549740196,10.44154677,Summer,47.81881503,4903.781512,0.849671696,Low
South,Hydro,-4.560311866,0.91297491,8.825598768,2.928265264,Summer,1444.141925,1873.722791,-2.735314783,High
South,Wind,9.690758871,2.800481951,4.663097561,27.61830689,Winter,256.5512494,8922.286909,0.698133744,Medium
South,Hydro,18.29702395,5.536286156,0.756997273,29.76148664,Monsoon,278.4548929,4657.518194,0.32612715,High
South,Solar,-1.046007538,19.43065382,3.878260899,43.59565306,Monsoon,422.9370215,7125.746301,-506.6325104,High
East,Hydro,10.7782119,6.626940142,8.035376595,28.84908062,Summer,22.56898779,9838.744674,1.2448678,Low
West,Hydro,-3.505860104,9.640821162,9.017740285,17.27404269,Monsoon,65.45506658,596.7359682,-7.445970912,Low
East,Wind,-1.463967628,3.921954255,2.034727425,40.15059408,Spring,1316.748273,1057.276142,-12.83857174,High
South,Hydro,12.86154743,12.21560142,0.66973612,27.01394466,Summer,108.0524904,7232.52174,0.929574249,Medium
South,Wind,0.972208932,5.61366431,8.773504531,3.964014232,Winter,117.6440728,2890.067533,7.29495167,Low
East,Wind,20.53933817,4.139851569,3.89404939,28.29252802,Spring,16.55830151,1924.58383,0.372987364,Low
East,Solar,26.02592361,10.33145257,5.417609643,45.40092727,Winter,7.39409827,489.6826102,0.582739093,Low
West,Solar,31.02640146,0.110115983,9.680658121,19.81563127,Winter,185.7468221,316.2824487,0.305709466,High
East,Solar,4.006760991,0.153280653,0.665647279,14.81629009,Monsoon,245.6174626,7767.407471,0.163564415,Low
West,Solar,2.536716202,4.381376182,6.483180075,7.173472851,Monsoon,328.4733423,1430.890931,3.071933295,Medium
South,Wind,-0.294447185,0.73442725,0.741054226,7.572276097,Summer,2796.094723,4730.434098,2.09124171,High
North,Hydro,23.63936123,2.160515083,3.754689285,21.63857422,Monsoon,142.0633133,6098.37847,0.240071336,Medium
North,Solar,26.79140769,6.777212987,8.038145452,29.78399121,Winter,8.645477974,4340.682826,0.533091328,Low
North,Solar,-3.578623483,16.05171359,4.334722328,4.030770258,Winter,441.1920276,368.3558581,-7.905937433,High
North,Solar,37.12955108,11.44097287,9.971823539,46.97842945,Spring,3.427492055,7856.664876,0.561580082,Low
South,Hydro,-2.661292236,10.25335452,5.590592849,37.75668087,Winter,538.877233,204.080923,-9.537122385,High
North,Solar,19.35833509,5.869776464,3.211621526,29.33119591,Summer,303.7974042,7642.709954,0.446077636,High
East,Hydro,26.90772338,18.63507439,2.201113259,41.42193355,Summer,89.96231789,8943.714489,0.746610082,Medium
East,Wind,34.19361057,7.940300825,3.505205343,4.009337841,Monsoon,115.8227441,4385.115218,0.325215458,High
North,Wind,27.13391195,1.741855336,3.725332738,23.84194389,Monsoon,143.5112417,5401.870484,0.194327333,Medium
East,Wind,31.07776374,12.34133032,0.687136777,31.50465634,Monsoon,87.64122497,4822.135587,0.406152599,Medium
West,Hydro,10.27525866,2.27676787,3.695741994,41.43264531,Summer,515.1682599,3953.165324,0.529700474,High
South,Solar,31.66713012,6.904462856,4.642385197,39.173478,Winter,202.423354,8885.5029,0.353469926,High
North,Solar,-1.394831913,10.14823877,7.227377522,13.85346249,Monsoon,201.6739588,8949.941756,-44.00762891,Medium
North,Solar,35.26674952,17.48445049,6.567294847,47.04400848,Spring,102.6085047,3424.58201,0.663189992,High
South,Solar,19.64165693,9.870931607,7.087656552,6.217292072,Monsoon,246.7107553,6189.190565,0.82157107,High
East,Solar,31.77839965,14.04517532,0.083636819,43.75668093,Summer,205.1790924,9276.384865,0.431040328,High
South,Hydro,15.3543228,19.85633678,2.176673996,48.54701248,Monsoon,133.8643251,9624.37914,1.347228561,High
South,Wind,23.96099628,2.629782398,6.616842884,8.857676161,Winter,133.9749846,5138.6945,0.370442957,Medium
East,Solar,18.68811974,5.49463051,4.839893682,36.10330321,Monsoon,95.23057776,4582.965572,0.524911689,Medium
South,Wind,27.92152848,7.891521512,0.053134757,2.014275939,Summer,260.2067887,2859.073728,0.274696971,High
East,Hydro,-1.326650809,8.436563571,8.044946424,20.27114126,Summer,93.70936613,9592.831545,-50.45605142,Low
East,Hydro,-2.28415622,8.220421505,7.728095733,25.81416496,Spring,398.2657544,1513.861614,-12.41945254,High
South,Solar,6.11964553,18.15222005,5.48419163,29.0322613,Summer,94.2008798,5840.312803,3.319886022,Medium
West,Hydro,2.179510605,14.28065289,0.664633258,46.79686241,Spring,157.9152646,2897.247648,4.700498914,Medium
East,Wind,34.2302605,12.15810428,7.665150495,33.61253436,Winter,74.63990255,2862.182074,0.562676929,Medium
South,Solar,4.864629431,6.187454357,5.837135877,24.06389756,Summer,558.3278785,4109.189015,2.050358062,High
East,Solar,38.91393651,16.47580768,7.819599772,40.48375181,Monsoon,10.03228499,9988.050065,0.608694846,Low
West,Wind,10.16031063,19.10121023,7.517469924,47.52664105,Winter,154.2540941,644.1664377,2.385120006,High
West,Solar,3.195306206,16.42396565,8.03002072,1.103307434,Monsoon,32.02397972,5827.564,5.828891902,Low
North,Solar,30.53643282,0.031302104,5.180080664,49.12606361,Monsoon,44.34974408,917.4643645,0.165249596,Low
East,Wind,24.6418499,12.7280274,1.403245182,4.306606953,Monsoon,111.9266692,1629.756217,0.551101915,Medium
East,Solar,17.41880724,1.022707629,6.711574734,40.71933896,Winter,197.0534028,4451.673124,0.419912227,High
South,Solar,19.99135979,5.152144407,6.204737851,14.01673763,Winter,82.29333881,5153.5553,0.541026516,Medium
East,Wind,27.36408002,1.190494007,7.422531872,6.608982888,Summer,87.43046588,2662.044843,0.303659624,Medium
North,Hydro,5.28046336,12.07590906,1.698810061,21.99278199,Monsoon,47.91646755,3232.925596,2.193264785,Low
West,Wind,39.83502622,13.73179827,1.949751999,32.19782897,Spring,54.88435522,960.9735005,0.384022045,Medium
West,Solar,38.8656923,2.289752761,8.904095172,19.04759225,Summer,189.3657582,3101.87586,0.280789001,High
North,Wind,24.26465589,7.676777661,7.499777985,2.728270414,Winter,233.7368917,9668.92855,0.600703042,High
East,Solar,3.979410292,9.124730179,9.082284887,29.97305698,Spring,147.2971801,9452.603079,3.656460103,Medium
East,Solar,25.61027091,7.381060435,7.587153212,45.12016381,Winter,138.3276478,3415.295072,0.562497605,High
North,Wind,-1.751071596,2.42050001,5.97155306,19.1607683,Spring,1191.600111,5751.453969,-11.17343954,High
South,Solar,-3.620637401,8.378955804,6.54132737,10.81663888,Summer,13.10768189,9104.994372,-5.693379469,Low
West,Hydro,6.595729983,15.02356096,8.891279239,22.1288673,Spring,257.8743355,161.2198441,3.148458443,High
North,Solar,15.81803305,1.420153291,5.788067545,2.418135552,Summer,394.9370808,8125.767346,0.428600706,High
North,Wind,34.07226274,1.603600282,6.323913243,41.02437922,Winter,23.35186034,9488.858573,0.226033706,Low
East,Hydro,27.72260814,7.095425837,1.56476716,41.31704055,Spring,45.43084092,1004.12477,0.301511372,Low
West,Hydro,28.42179345,18.83451423,4.739212201,29.40002317,Monsoon,181.3622815,1698.332092,0.801233496,High
East,Solar,14.14720005,13.37145293,7.16397112,17.65514445,Monsoon,151.9408272,9611.388397,1.355724093,High
North,Wind,10.56707466,13.57339913,2.709426983,39.98916822,Winter,8.637254515,5421.647422,1.407687474,Low
South,Solar,11.69674433,7.238399817,2.022541805,27.73435124,Spring,120.7120274,240.5466813,0.729394983,Medium
West,Solar,39.44423037,11.87321582,3.138268082,41.29661543,Monsoon,82.12755772,2650.556788,0.371165028,Medium
North,Wind,-3.195086386,0.202623681,2.41500628,31.57293963,Summer,16471.19646,4554.442375,-1.192495191,High
North,Wind,34.01641733,12.72192093,2.14912637,39.22027366,Spring,147.4977291,6959.798219,0.424687859,High
South,Solar,21.04039339,18.26573895,4.248508429,29.92814966,Spring,223.4261753,7358.287744,1.021499344,High
North,Hydro,14.73769386,12.25146937,9.078385139,20.70705341,Monsoon,79.48626234,9954.672978,1.355335457,Medium
North,Solar,27.63659472,17.47397187,5.070596467,47.897293,Summer,106.0620487,2946.360874,0.787264287,High
West,Hydro,16.90010236,14.47946111,1.879203808,27.05569124,Summer,157.0372652,5428.379008,0.913886669,High
West,Solar,34.30404571,2.411168328,0.769716694,30.25447593,Summer,106.9480441,5379.903124,0.090099731,Medium
West,Wind,35.53158388,18.04906615,6.961561451,11.02438197,Spring,28.83716244,4115.888069,0.684630255,Low
East,Hydro,13.97744171,1.328876887,3.827987644,31.28253947,Winter,485.5801764,1774.702749,0.34430877,High
South,Wind,7.457250876,10.67934945,8.218309466,28.58038247,Spring,312.4791934,9776.819976,2.23449194,High
West,Wind,21.65576479,2.842742476,6.595107686,9.241919897,Spring,156.8379563,8547.840148,0.416576101,High
East,Wind,36.05635055,0.234132215,7.962414505,2.979354868,Monsoon,134.1821198,5033.49698,0.221191418,High
East,Wind,4.479798505,8.440685203,2.719460394,30.21796599,Winter,141.2194906,6072.129685,2.036597803,Medium
South,Wind,23.03349626,5.900814153,6.923589225,38.18461347,Summer,148.7738599,2349.88443,0.5336054,High
South,Solar,23.4202099,9.720009876,2.640619847,26.17006855,Monsoon,189.7782756,5483.491997,0.506163943,High
North,Hydro,27.99008601,11.54399773,9.390684795,11.33863127,Spring,104.1597935,6980.204318,0.722132474,High
East,Solar,0.920545831,0.874781446,6.363742815,33.32609883,Winter,1081.313178,5200.153581,3.768993244,High
West,Solar,27.21212341,2.460065902,3.245118002,4.00528633,Summer,181.3906493,9903.823189,0.202224548,High
South,Solar,35.90646343,11.17284793,2.695118623,22.09168524,Summer,74.30196176,6152.282397,0.375759833,Medium
East,Wind,3.085739899,6.863347063,1.909265851,8.16833792,Spring,602.27816,3772.639755,2.147129561,High
West,Solar,5.689449622,14.58346975,6.946409589,9.222952553,Summer,63.34590263,7744.305073,3.218482918,Low
East,Hydro,38.71277923,13.04583297,2.18715613,10.11469746,Summer,71.10113616,1787.578865,0.383579024,Medium
South,Solar,3.143962872,16.91208726,5.953032659,19.33535285,Winter,130.8779582,3906.706556,5.517694204,Medium
North,Wind,33.4473292,13.84985653,2.646350269,2.557510281,Monsoon,85.87723948,3534.893609,0.478882026,Medium
East,Hydro,17.15250354,8.598621548,6.619689448,19.88967205,Winter,234.9244508,4374.890242,0.838358795,High
West,Hydro,6.125398348,13.45933245,8.149397285,25.58537236,Monsoon,170.2962068,7839.620277,3.032634623,Medium
South,Hydro,34.18374556,5.507623485,7.780252431,24.16471425,Monsoon,164.2351301,4893.313018,0.377670873,High
North,Hydro,15.03873648,6.126269976,7.608513309,19.13920502,Monsoon,195.0471489,7960.743058,0.856350705,High
West,Solar,18.16678093,15.7797032,1.877224057,41.9573304,Summer,94.68050816,5807.240141,0.921225495,Medium
West,Wind,11.16550162,8.928390328,0.88384947,7.266334621,Winter,369.4096407,3486.487403,0.806562697,High
West,Hydro,21.68278831,15.96760681,6.989488285,25.28483719,Summer,53.87979887,8118.789562,1.012093168,Medium
East,Hydro,2.358574266,16.44844747,3.683472138,3.102070848,Spring,98.82259233,2459.067738,5.994186228,Medium
South,Wind,12.59866915,17.15124675,4.323462264,3.557783944,Winter,145.2548689,2321.3915,1.579177255,High
West,Solar,38.62355451,18.33270472,0.311490928,28.69329248,Monsoon,46.03588654,5094.578948,0.470533143,Medium
East,Hydro,6.616004472,8.61970441,2.595764493,28.30092124,Summer,10.08745531,2682.407535,1.472618477,Low
South,Solar,24.5531499,6.377336366,0.336764039,43.90167564,Summer,202.0049883,189.961646,0.262750402,High
South,Solar,9.63355289,11.64397493,8.791857726,27.89368378,Winter,166.0743765,6518.14552,1.921825458,High
East,Solar,29.80629066,7.423448469,2.433966832,47.98955102,Winter,110.9251176,5159.828833,0.319980598,Medium
East,Solar,0.889314732,12.02148334,5.573371696,2.43474242,Monsoon,496.4537064,4510.626363,9.312823708,High
West,Hydro,38.64194703,14.11171725,0.389793207,4.900384239,Monsoon,106.2893319,9672.988295,0.365812266,High
South,Hydro,15.42052936,13.76810037,6.668473913,2.203293079,Spring,234.6351657,5754.871921,1.244574632,High
North,Solar,5.622270851,7.49105774,3.230273458,9.263842517,Monsoon,85.36619638,8647.97262,1.618981078,Low
East,Solar,-1.69264637,3.337204034,8.97919187,27.06350555,Summer,493.3987926,1480.557338,-17.78165083,High
South,Wind,2.639105729,8.610586769,8.881181889,32.27860907,Spring,411.3884804,5735.143985,4.806611833,High
South,Wind,18.38982769,2.851882882,3.252906184,2.279257897,Spring,230.352433,8692.998305,0.314844936,High
West,Wind,10.16514294,17.8019407,9.009608957,47.29854449,Spring,189.8095877,5872.746997,2.401361971,High
North,Hydro,32.29975146,6.917549215,9.961576735,42.10826883,Winter,75.39489754,7208.340363,0.506884442,Medium
West,Wind,14.38993856,3.089194944,8.254156641,14.83062411,Monsoon,37.97700219,3783.231321,0.737062824,Low
North,Hydro,6.192142266,0.508955198,8.448713478,3.859376511,Spring,286.8896075,1015.250219,1.245479906,Medium
North,Hydro,22.7715244,12.91644773,2.490087361,8.494353661,Winter,102.2344144,4633.212922,0.648108839,Medium
East,Hydro,26.80497476,12.73804635,5.767023989,6.347220688,Winter,187.5164619,4005.345969,0.665530917,High
South,Hydro,2.516885856,6.812083332,0.67255914,6.164188965,Spring,228.6549122,8683.895806,2.128201704,Medium
South,Wind,2.542864733,1.434237777,0.949179368,25.92808443,Spring,1631.82735,2515.553493,0.672737269,High
South,Solar,-3.349785788,8.192577898,9.98892612,12.29237212,Summer,605.4660174,9670.668853,-7.737515526,High
North,Solar,28.13809068,6.224349901,3.266392494,17.90698583,Spring,66.05307651,9585.567386,0.325716002,Medium
South,Solar,24.87120374,13.54241279,7.48183912,49.47526667,Summer,75.60891156,2551.553266,0.812650703,Medium
East,Wind,16.35838941,12.11558499,8.06665053,34.21571245,Spring,238.8346452,3545.714359,1.162679039,High
North,Solar,32.9876702,7.291874564,8.58023271,47.44903335,Spring,193.9350811,8966.001835,0.466996036,High
North,Wind,31.25515688,4.357851085,9.976282974,7.127827752,Monsoon,96.37509023,9669.559987,0.444398212,Medium
North,Wind,21.3409464,19.76071932,2.414964853,19.10697374,Spring,73.6324989,4490.047118,0.992602721,Medium
North,Wind,34.07220762,9.080032424,0.403508269,27.73659016,Spring,119.139077,3277.870752,0.270400449,High
East,Solar,4.262854452,13.76548472,4.11191518,3.837903094,Summer,298.5669492,5308.330731,3.396901826,High
South,Solar,0.036382873,2.811059352,1.300806698,0.209372181,Summer,545.3111814,6908.915143,3.967516405,Medium
East,Solar,7.138732518,9.711793993,0.224258892,33.52171669,Monsoon,408.9168565,2807.397702,1.220835414,High
South,Hydro,-2.431091476,0.550734397,3.604268271,32.09097584,Spring,224.4595334,7391.084429,-2.903380209,Low
East,Wind,18.90262876,10.10910236,7.837382511,20.5394405,Spring,15.53577936,611.4078354,0.901714295,Low
West,Hydro,37.14725615,19.28034814,5.661806912,24.4822038,Summer,62.20137747,588.0154784,0.65383877,Medium
West,Wind,-3.22954067,7.68413426,3.127779892,20.77215003,Winter,419.3926784,3924.248281,-4.849390862,Medium
West,Solar,0.49494613,0.779920251,6.543420055,1.200252242,Winter,365.691096,3599.384601,4.898731906,Medium
West,Wind,15.34895627,0.619115818,2.320181803,16.76858031,Winter,257.2081266,3224.768832,0.179785032,Medium
North,Wind,37.02437579,7.759735199,0.143814461,8.85411277,Summer,71.313094,4961.09565,0.207854817,Medium
North,Hydro,9.227024724,3.200498729,7.643533864,4.921209455,Summer,95.07607343,3275.262465,1.060331121,Medium
East,Wind,17.82556639,0.467041927,6.237430849,47.83602169,Winter,123.9225884,2003.353393,0.356136577,Medium
East,Solar,-3.129221343,15.12427228,7.623026245,29.96798625,Winter,472.9612861,3163.748536,-10.68338837,High
West,Wind,1.675444043,9.170460178,0.389380167,36.43281421,Spring,340.8194445,9751.552301,3.573178953,Medium
South,Wind,39.39835553,5.784895439,8.371196278,15.76818716,Summer,82.53509508,4170.022828,0.350412573,Medium
West,Wind,38.43034134,18.00166366,6.195262,19.65735647,Summer,91.27840428,4502.656491,0.613662597,High
East,Hydro,-4.777700858,2.322779204,5.633953507,11.84619969,Winter,2353.433511,5807.795401,-2.106236838,High
West,Wind,37.83153034,19.11837658,6.246140481,4.848283548,Winter,38.8162938,9835.073607,0.653193857,Medium
East,Wind,23.7603972,6.279334348,8.644332469,8.951581872,Monsoon,172.4796354,2491.852637,0.60272324,High
West,Hydro,34.05632325,17.76807345,5.869365066,39.87570226,Summer,122.4703997,6844.692894,0.674270326,High
South,Hydro,15.4632935,12.05885753,5.809503799,33.87729026,Monsoon,178.0430264,7188.248466,1.085345488,High
West,Hydro,18.20182129,16.53414719,9.906791571,27.3464438,Spring,21.40373547,6112.511726,1.377001607,Low
South,Hydro,16.99809611,19.68026326,7.567301671,23.75449364,Monsoon,150.3135411,976.9255624,1.513913737,High
South,Solar,25.00889159,5.768108756,4.422938055,46.12171418,Winter,20.29112954,6801.035531,0.391829339,Low
East,Solar,1.284306464,19.22270971,7.07397,3.636747389,Summer,209.993182,734.5376393,11.5118878,High
South,Wind,-3.651188456,7.789637898,3.892304717,14.03004066,Summer,821.8420659,6001.812231,-4.40630412,High
North,Solar,8.856847372,7.710238095,2.288754625,17.49689268,Monsoon,110.2245942,7421.853654,1.014420975,Medium
North,Wind,26.71063432,6.807742085,5.968518769,39.12129061,Monsoon,208.2663498,2188.601917,0.461059848,High
North,Solar,4.083405346,10.82815215,9.281820981,49.62573101,Spring,15.8971404,8432.057875,3.956004245,Low
East,Hydro,25.3044595,3.082900864,9.2913952,12.03352574,Spring,218.5630646,400.5026748,0.470425787,High
North,Hydro,38.64604207,11.07422971,3.419052781,43.71536671,Winter,86.02356307,8453.74735,0.365566945,Medium
East,Solar,-0.774467789,10.83409625,5.276774662,41.53113802,Winter,137.9814509,4657.257601,71.43490002,Medium
East,Solar,25.26709532,15.23803625,2.116358986,11.23286988,Winter,32.65371305,2254.120605,0.660689544,Low
North,Wind,14.96875987,16.67299924,9.956311095,19.96662901,Monsoon,223.9007756,1424.403635,1.667587875,High
South,Wind,34.06640145,8.808827006,9.811179079,20.48364346,Monsoon,15.26250972,9537.740959,0.530992783,Low
West,Wind,2.971740525,6.046664987,6.495089297,48.91103343,Summer,125.414086,819.3893171,3.157747644,Medium
East,Hydro,26.16816785,5.186697946,8.044140597,9.044595069,Winter,87.71109876,2071.024857,0.486997821,Medium
North,Hydro,32.71518803,3.892476734,7.151001613,39.95789856,Monsoon,139.4216028,3543.44124,0.327552032,High
East,Hydro,37.50763988,1.152951644,5.93158219,16.70963571,Summer,120.4928455,6240.325005,0.183977358,High
South,Hydro,25.74616127,6.848959577,0.53347997,36.54351729,Winter,39.37666774,5493.530744,0.276018658,Low
South,Wind,17.37286438,5.404953843,4.547643426,21.00055021,Spring,104.7928918,1343.870575,0.541700905,Medium
North,Hydro,22.80312581,19.32834772,6.747863022,28.91798816,Spring,49.39204697,2968.307039,1.095495228,Medium
East,Hydro,34.1007243,11.15417653,6.775316139,41.63058867,Monsoon,41.75118237,2463.642534,0.510801216,Medium
West,Hydro,20.6774386,6.945540781,3.731226184,40.20827825,Summer,128.8960387,2214.074259,0.492528991,Medium
West,Hydro,-3.632582314,11.60935202,9.416919867,43.32115918,Spring,384.3661356,4170.328931,-7.986938064,High
East,Solar,36.8926913,2.783934027,1.673570322,2.980866267,Summer,53.19418233,7069.911381,0.117634937,Medium
East,Wind,26.0287038,8.880874984,5.003594462,34.60252765,Summer,91.17163528,2252.784029,0.5136935,Medium
East,Wind,25.44310236,12.52468643,6.908839766,6.999368836,Spring,86.53823637,3730.120909,0.734918541,Medium
North,Hydro,4.705381858,9.777956636,6.971358059,20.7909284,Summer,434.9611057,3970.082526,2.935704412,High
South,Solar,24.64984616,8.035576013,6.486389568,27.42942075,Spring,237.75868,9766.919641,0.566161898,High
West,Wind,12.72389825,19.87696778,2.752882135,20.13697424,Monsoon,220.6474566,9551.196933,1.648937459,High
North,Wind,24.30548397,17.60629524,1.562065687,25.98058379,Winter,56.04245196,8021.362069,0.757478535,Medium
East,Hydro,-0.203313636,12.46811916,6.359403268,49.82631544,Winter,39.41913876,2492.423316,23.63228905,Low
East,Hydro,24.60303871,11.38754722,5.993021161,6.760865686,Monsoon,75.31594444,773.5694095,0.678847874,Medium
South,Wind,39.97361766,12.4132096,1.793560103,33.77280227,Spring,49.67826742,3237.350963,0.346729689,Medium
East,Wind,-2.830458251,4.026242156,7.051391456,19.80004832,Spring,552.4568554,2741.266039,-6.051836257,High
North,Solar,38.97283829,7.902754865,4.551719917,6.650489945,Spring,148.7679962,5108.665421,0.311573441,High
North,Wind,13.31085823,0.789190658,6.677605916,7.936838169,Spring,394.7806672,7799.50631,0.521757427,High
South,Wind,34.18390527,9.51092075,8.373670798,47.46365531,Monsoon,159.4948972,8597.397095,0.508317409,High
North,Hydro,30.20734678,10.86049168,1.697284286,43.98007484,Winter,83.64624217,8464.154446,0.402398065,Medium
West,Wind,20.51573174,4.554994722,0.19144868,45.35209802,Summer,262.8731231,3660.788056,0.220603392,High
North,Hydro,28.23021442,19.28057694,7.791025864,49.57663879,Summer,56.78428714,6903.62,0.926151359,Medium
North,Wind,34.53320026,18.18909222,6.096974252,10.4157695,Winter,11.75147936,3197.058555,0.68347535,Low
North,Wind,13.18631447,14.44286471,6.996395696,17.77196687,Monsoon,197.7651211,702.964878,1.51126358,High
West,Wind,9.71649227,10.66773258,8.38154975,33.4609515,Summer,6.628175249,7045.496129,1.777566936,Low
East,Solar,25.04170235,17.39938319,8.028109348,24.19012699,Winter,80.64838831,197.2927704,0.976414376,Medium
North,Hydro,31.35306739,2.613046876,9.609201469,20.91947667,Monsoon,75.39721729,4150.907616,0.377777111,Medium
South,Solar,29.30283106,15.81019589,5.359350789,17.89056247,Summer,135.3043698,3360.854766,0.698599633,High
West,Wind,30.9016142,2.496416279,4.884956327,29.6890316,Spring,195.6528972,6964.437631,0.231379283,High
South,Solar,14.60124917,15.88421325,4.018871999,28.77967143,Spring,87.61006078,7685.83018,1.275736644,Medium
North,Hydro,31.80253973,5.515351365,1.536910428,8.072891703,Monsoon,204.1186289,3110.536896,0.214991335,High
South,Wind,0.409407492,17.54181162,5.726072329,23.58699188,Spring,121.9654084,8135.107443,16.50898274,Medium
North,Solar,19.50200941,18.88084188,2.770125243,27.67358881,Monsoon,107.1960117,3009.775929,1.056041224,Medium
West,Solar,-4.740860278,2.975919388,9.213075122,28.51434694,Winter,863.7982324,4518.630964,-3.258339955,High
South,Hydro,9.606362346,9.253512101,5.831908043,10.50535965,Winter,270.9002488,7297.483417,1.42229915,High
South,Solar,11.49076907,19.61974756,5.928401805,37.11356961,Summer,259.6011738,6959.910269,2.045362397,High
North,Hydro,12.82777112,9.668148719,3.549246609,1.259954741,Monsoon,86.11868387,9874.947876,0.9558587,Medium
North,Wind,26.2960243,17.27095045,0.51989352,17.74159278,Summer,147.6471443,2329.09414,0.651774184,High
East,Wind,12.48511456,11.77463044,0.317437654,39.01063243,Summer,239.8954949,6656.947344,0.896697469,High
North,Solar,15.19121302,7.506598158,4.233351442,28.19464605,Winter,327.9303058,6135.850892,0.725081536,High
North,Wind,5.689485889,5.715671111,0.845653781,13.05812163,Summer,124.3686314,9159.474699,0.980841428,Low
East,Wind,11.79633062,4.064461822,6.068469555,34.74765597,Spring,328.959642,1647.985202,0.791862267,High
North,Solar,5.227133227,15.23596383,8.809730056,28.36954721,Summer,189.1418757,7542.80182,3.861438805,High
North,Wind,-1.70618343,7.730810136,8.829148165,39.81218047,Monsoon,177.824659,5725.859301,-23.44993891,Medium
East,Solar,22.1551867,10.22550924,6.590454101,36.75125931,Spring,120.0091977,2819.192111,0.726228795,Medium
West,Hydro,25.06957593,9.8465096,2.112318315,30.5053961,Winter,89.52225091,4796.90565,0.458727367,Medium
West,Hydro,22.87706557,11.54558058,8.629968314,24.40888377,Monsoon,132.4598496,3404.388311,0.844976065,High
North,Hydro,15.85723197,17.31154291,8.860934353,6.659106283,Spring,206.8595444,5835.202688,1.552596376,High
North,Solar,12.09036011,19.61478687,1.96653585,13.06665089,Monsoon,165.4410423,8901.106047,1.648642401,High
East,Solar,33.85001423,8.151684171,7.374260858,20.95497365,Spring,126.1326243,5736.119346,0.445507566,High
East,Wind,18.35868033,16.55037844,2.865195489,29.96496435,Monsoon,135.0278371,6354.051941,1.002938919,High
West,Wind,16.56318449,15.29055589,8.026403124,25.68539276,Monsoon,14.83699571,5235.603686,1.327604286,Low
South,Wind,-3.846107039,11.47057903,9.972378999,14.4092263,Spring,129.3390862,606.5385138,-7.534136185,Medium
North,Wind,10.35615224,19.12094287,0.300260053,0.323217889,Winter,161.5089112,2405.299713,1.710192194,Medium
